Customer ID,Recency,Frequency,MonetaryValue,Recency_Segment,Frequency_Segment,MonetaryValue_Segment,RFM_Score,Customer_Segment,CLV,MonetaryDensity,RF_Ratio,EngagementScore,Cluster,SegmentName
12401.0,0.4930744067809764,-0.4120776315035424,-0.1992594507612398,1,1,1,3,Bronze,-0.1992594507612398,0.4835483305274407,0.8386726431959993,0.2633585653106385,0,Dormant
12402.0,0.5890014618853827,-0.01986529991179,-0.1261547921819976,1,3,2,6,Gold,-0.1261547921819976,6.350510324141896,0.6009393013351878,0.2561172885072618,0,Dormant
12403.0,-0.7204028402897626,-0.3336351651851919,-0.1391336765835615,2,1,2,5,Silver,-0.1391336765835615,0.4170234169001104,-1.08109372321541,0.421270661920451,0,Dormant
12405.0,-0.2455639175229516,-0.4120776315035424,-0.1087968866900042,2,1,2,5,Silver,-0.1087968866900043,0.264020365029372,-0.4176808549587125,0.3593585291879438,0,Dormant
12406.0,-0.8547007174359313,-0.0983077662301405,0.2335795649364977,3,2,3,8,Platinum,0.2335795649364977,-2.3760031775076973,-0.9478851934462575,0.4443144495218747,0,Dormant
12407.0,-0.7204028402897626,-0.0983077662301405,-0.1008037180913203,2,2,2,6,Gold,-0.1008037180913203,1.025389162595118,-0.7989453754945308,0.4243053179667036,0,Dormant
12408.0,-0.8019408371285079,0.1370196327249109,0.0634455225429052,3,3,3,9,Platinum,0.0634455225429052,0.4630396482691089,-0.7053007828955654,0.4388688884382477,0,Dormant
12409.0,-0.5813086103883736,0.0585771664065604,1.399647487023248,2,3,3,8,Platinum,1.399647487023248,23.894079773488198,-0.5491414597215243,0.4202380976704402,0,Dormant
12410.0,0.5218525233122983,-0.2551926988668414,-0.1510244820933829,1,2,2,5,Silver,-0.1510244820933829,0.5918056541742479,0.7006544142603673,0.2618519760513409,0,Dormant
12411.0,1.0062841515895498,-0.4120776315035424,-0.1802505961138085,1,1,1,3,Bronze,-0.1802505961138085,0.4374190257698058,1.7115935802255715,0.1973150536128739,0,Dormant
12412.0,-0.6004940214092548,-0.01986529991179,-0.0393255488153467,2,3,3,8,Platinum,-0.0393255488153467,1.9796101236814012,-0.6126647912324822,0.4102417709142295,0,Dormant
12413.0,-0.6388648434510172,-0.1767502325484909,-0.1443316670600979,2,2,2,6,Gold,-0.1443316670600979,0.8165854436457439,-0.776027967100091,0.4125295204779823,0,Dormant
12414.0,0.0805880698320295,-0.1767502325484909,-0.1675476687879981,2,2,2,6,Gold,-0.1675476687879981,0.9479346441144392,0.0978901823215836,0.3195445046640163,0,Dormant
12415.0,-0.8451080119254907,1.3920990938185185,9.658781187144456,3,3,3,9,Platinum,9.658781187144456,6.938285665175231,-0.3532913891859058,0.5360770109990806,1,Champions
12416.0,2.190983282128967,-0.4120776315035424,-0.1901343788220586,1,1,1,3,Bronze,-0.1901343788220586,0.4614042701816107,3.7266540610321552,0.0444274797913484,0,Dormant
12417.0,-0.9458314197851172,1.0783292285451165,0.2080757900321901,3,3,3,9,Platinum,0.2080757900321901,0.19296128169773,-0.4550921994429263,0.4694973878193535,0,Dormant
12418.0,-0.4182326167108829,-0.1767502325484909,-0.0656017296289591,2,2,3,7,Gold,-0.0656017296289591,0.3711549834083614,-0.5080264012774441,0.3847039112054983,0,Dormant
12419.0,0.8911716854642624,-0.3336351651851919,-0.1772301329347805,1,1,1,3,Bronze,-0.1772301329347805,0.5312093910616551,1.3373630163301329,0.2130959715060277,0,Dormant
12420.0,-0.6532539017166782,-0.4120776315035424,-0.1628926906218152,2,1,2,5,Silver,-0.1628926906218152,0.3952961242459843,-1.111122720823326,0.4115096761490258,0,Dormant
12421.0,-0.8834788339672532,-0.01986529991179,-0.1441159686013824,3,3,2,8,Platinum,-0.1441159686013824,7.254658587653634,-0.9013851197062424,0.4459005204472641,0,Dormant
12422.0,-0.4997706135496282,0.4507894979983128,0.0452022262346608,2,3,3,8,Platinum,0.0452022262346608,0.1002734678500208,-0.344481824716248,0.4033825140332717,0,Dormant
12423.0,-0.955424125295558,0.2939045653616118,-0.0464155229154729,3,3,3,9,Platinum,-0.0464155229154729,-0.1579271926530458,-0.7384038598152269,0.4596009547866475,0,Dormant
12424.0,-0.1784149789498673,-0.1767502325484909,0.0247060793576106,2,2,3,7,Gold,0.0247060793576106,-0.1397796144388812,-0.2167203514702192,0.3544967033792242,0,Dormant
12425.0,-0.5861049631435938,-0.3336351651851919,-0.0847605460619735,2,1,3,6,Gold,-0.0847605460619735,0.2540515955952223,-0.8795556615866148,0.4043851643919047,0,Dormant
12426.0,-0.0249316907828173,-0.3336351651851919,-0.1217511198391435,2,1,2,5,Silver,-0.1217511198391435,0.364922923432135,-0.0374144754948633,0.3317051355981935,0,Dormant
12427.0,-0.8547007174359313,-0.2551926988668414,-0.1390008337232732,3,2,2,7,Gold,-0.1390008337232732,0.5446896966115921,-1.147546105060436,0.4395030040050353,0,Dormant
12428.0,-0.8355153064150501,0.1370196327249109,0.2345998528840724,3,3,3,9,Platinum,0.2345998528840724,1.7121623246142366,-0.7348292697573795,0.4445746986009977,0,Dormant
12429.0,-0.9170533032537954,0.1370196327249109,0.2739494145668763,3,3,3,9,Platinum,0.2739494145668763,1.9993442481113208,-0.806541309278928,0.4554080306125283,0,Dormant
12430.0,-0.7539773095763048,-0.4120776315035424,-0.1891866751177342,2,1,1,4,Silver,-0.1891866751177342,0.4591044518176133,-1.282443652389878,0.4242901923226099,0,Dormant
12431.0,-0.787551778862847,1.470541560136869,0.5169053108938397,3,3,3,9,Platinum,0.5169053108938397,0.3515067679187043,-0.3187769805496477,0.4561076112359092,0,Dormant
12432.0,-0.7539773095763048,-0.1767502325484909,0.0945026768128708,2,2,3,7,Gold,0.0945026768128708,-0.5346679065157341,-0.9158548710075592,0.4292962961016437,0,Dormant
12433.0,-0.955424125295558,0.2939045653616118,1.2053113928047705,3,3,3,9,Platinum,1.2053113928047705,4.101029840491894,-0.7384038598152269,0.4696585040635518,0,Dormant
12434.0,-0.5525304938570517,-0.2551926988668414,-0.1284466739004757,2,2,2,6,Gold,-0.1284466739004757,0.5033320877549822,-0.7418435520387962,0.4006124458375801,0,Dormant
12435.0,-0.5765122576331532,-0.01986529991179,0.7495830044737589,2,3,3,8,Platinum,0.749583004473759,-37.73328405824282,-0.5881969667855533,0.4134873203757519,0,Dormant
12436.0,-0.480585202528747,-0.4120776315035424,-0.1746280562899592,2,1,1,4,Silver,-0.1746280562899592,0.4237746554036336,-0.8174296952806663,0.389143748804905,0,Dormant
12437.0,-0.9506277725403376,2.490293622275425,0.5685654341346955,3,3,3,9,Platinum,0.5685654341346955,0.2283126090228618,-0.2723632666527911,0.4893726196241426,0,Dormant
12438.0,-0.8930715394776938,-0.3336351651851919,-0.0350855333983116,3,1,3,7,Gold,-0.0350855333983116,0.1051613770354112,-1.3402140881667182,0.4443783167908444,0,Dormant
12439.0,2.315688453764695,-0.3336351651851919,-0.1246976292608977,1,1,2,4,Silver,-0.1246976292608977,0.3737544547850087,3.475106027178424,0.0297770831785051,0,Dormant
12440.0,1.255694494861006,-0.3336351651851919,-0.1533875785410877,1,1,2,4,Silver,-0.1533875785410877,0.4597464372676257,1.8843948978940053,0.1662696501331581,0,Dormant
12441.0,0.8000409831150764,-0.4120776315035424,-0.1827020262160349,1,1,1,3,Bronze,-0.1827020262160349,0.4433679778963308,1.3607935774940614,0.22389758649732,0,Dormant
12442.0,-0.9458314197851172,-0.4120776315035424,-0.1941402073410598,3,1,1,5,Silver,-0.1941402073410598,0.4711253232375244,-1.6087692363261668,0.4489966514362369,0,Dormant
12443.0,2.550709738770491,-0.4120776315035424,-0.1789899584550938,1,1,1,3,Bronze,-0.1789899584550938,0.4343598020645174,4.338514530912698,-0.001882213801406,0,Dormant
12444.0,-0.8594970701911516,-0.0983077662301405,0.0757499212878509,3,2,3,8,Platinum,0.0757499212878509,-0.7705385260256938,-0.9532044726588192,0.4436649544909181,0,Dormant
12445.0,-0.8547007174359313,-0.3336351651851919,-0.1780538956199699,3,1,1,5,Silver,-0.1780538956199699,0.5336784434013034,-1.2826317848442053,0.4382803226484796,0,Dormant
12446.0,-0.6820320182480001,-0.4120776315035424,-0.1353709368037475,2,1,2,5,Silver,-0.1353709368037475,0.3285083354556795,-1.1600715584137695,0.4154427508254971,0,Dormant
12447.0,0.2052932414677576,-0.4120776315035424,-0.1744582365510339,2,1,1,4,Silver,-0.1744582365510339,0.4233625492228016,0.3491842672915661,0.3006772322147665,0,Dormant
12448.0,-0.7491809568210844,-0.4120776315035424,-0.1789803718569287,2,1,1,4,Silver,-0.1789803718569287,0.4343365380059221,-1.2742855127914705,0.4237535428345622,0,Dormant
12449.0,-0.8547007174359313,-0.0983077662301405,0.088721273362285,3,2,3,8,Platinum,0.088721273362285,-0.9024848876597068,-0.9478851934462575,0.4431505220011203,0,Dormant
12450.0,-0.2119894482364094,-0.0983077662301405,-0.1568798393012426,2,2,2,6,Gold,-0.1568798393012426,1.5958031121771572,-0.2351017789629936,0.3582771595872991,0,Dormant
12451.0,-0.9074605977433547,0.1370196327249109,0.6608350719600582,3,3,3,9,Platinum,0.6608350719600582,4.822922517146076,-0.798104598746981,0.4572793202056395,0,Dormant
12452.0,-0.8786824812120329,-0.4120776315035424,-0.1801362416928387,3,1,1,5,Silver,-0.1801362416928387,0.4371415187851327,-1.4945552819484655,0.4404479812896431,0,Dormant
12453.0,-0.3175092088512563,-0.4120776315035424,-0.1555863333059617,2,1,2,5,Silver,-0.1555863333059617,0.3775655881593861,-0.5400529489348208,0.3682624265094855,0,Dormant
12454.0,-0.6916247237584408,-0.1767502325484909,0.923090159907454,2,2,3,7,Gold,0.923090159907454,-5.222568290846274,-0.8401152980576806,0.4279114112509734,0,Dormant
12455.0,-0.6100867269196955,0.2154620990432613,0.1878781972122826,2,3,3,8,Platinum,0.1878781972122826,0.8719779397236804,-0.5019380920227122,0.4160313293236892,0,Dormant
12456.0,-0.7491809568210844,-0.2551926988668414,-0.0272662930806237,2,2,3,7,Gold,-0.0272662930806237,0.1068458980280276,-1.0058721976560536,0.4267903409679041,0,Dormant
12457.0,-0.6436611962062376,0.0585771664065604,-0.0289870874512647,2,3,3,8,Platinum,-0.0289870874512647,-0.4948530157651717,-0.6080437181459393,0.4168016408097325,0,Dormant
12458.0,-0.619679432430136,-0.1767502325484909,-0.1011207605877815,2,2,2,6,Gold,-0.1011207605877815,0.572111046926285,-0.7527234831155131,0.4104020914267083,0,Dormant
12459.0,1.9415729388575107,-0.4120776315035424,-0.1767268365311111,1,1,1,3,Bronze,-0.1767268365311111,0.4288678225175439,3.3024308019149795,0.0767053471493853,0,Dormant
12460.0,1.226916378329684,-0.4120776315035424,-0.1836915000980788,1,1,1,3,Bronze,-0.1836915000980788,0.445769161087065,2.086868001752304,0.1688292066509377,0,Dormant
12461.0,-0.2167858009916298,-0.4120776315035424,-0.16107876929757,2,1,2,5,Silver,-0.16107876929757,0.3908942320160499,-0.3687320173682692,0.3552265083896982,0,Dormant
12462.0,-0.8690897757015923,-0.3336351651851919,-0.1398026841840852,3,1,2,6,Gold,-0.1398026841840852,0.4190286239955688,-1.3042251485901477,0.4404436383280758,0,Dormant
12463.0,-0.7060137820241017,-0.1767502325484909,-0.1217805643906507,2,2,2,6,Gold,-0.1217805643906507,0.6889980433674424,-0.8575936610461141,0.4213719083646904,0,Dormant
12464.0,-0.9122569504985752,0.1370196327249109,-0.138470147039132,3,3,2,8,Platinum,-0.138470147039132,-1.01058617867655,-0.8023229540129545,0.4514756081262252,0,Dormant
12465.0,-0.8786824812120329,-0.3336351651851919,-0.1572913782653315,3,1,2,6,Gold,-0.1572913782653315,0.4714472414142055,-1.3186207244207755,0.4415404307619543,0,Dormant
12467.0,1.068636737407414,-0.4120776315035424,-0.194911243736341,1,1,1,3,Bronze,-0.194911243736341,0.4729964182359788,1.8176493950048656,0.1891547215613538,0,Dormant
12468.0,-0.0585061600693594,-0.0983077662301405,0.0177701755851383,2,2,3,7,Gold,0.0177701755851383,-0.1807606485894312,-0.0648848441610201,0.3398834534304736,0,Dormant
12469.0,1.5482720129294452,-0.3336351651851919,0.0062525626467452,1,1,3,5,Silver,0.0062525626467452,-0.0187407183031038,2.3234599607281665,0.1298143017376966,0,Dormant
12470.0,2.349262923051237,-0.4120776315035424,-0.1894913919879831,1,1,1,3,Bronze,-0.1894913919879831,0.4598439165372512,3.995872667779593,0.0240169812863384,0,Dormant
12471.0,-0.9506277725403376,5.078895010780991,2.2026079389514006,3,3,3,9,Platinum,2.2026079389514006,0.4336785726572248,-0.156381673125525,0.5324955001892889,0,Dormant
12472.0,-0.8067371898837282,0.999886762226766,0.9254737990655126,3,3,3,9,Platinum,0.9254737990655126,0.9255786095262084,-0.4033914345157572,0.4564117057715831,0,Dormant
12473.0,-0.7012174292688813,-0.2551926988668414,-0.0262261471797069,2,2,3,7,Gold,-0.0262261471797069,0.1027699745963018,-0.9414749670176982,0.4206121333660715,0,Dormant
12474.0,-0.8786824812120329,1.7843114254102708,0.5740469140141151,3,3,3,9,Platinum,0.5740469140141151,0.3217190148755132,-0.3155834053593908,0.4719567837979939,0,Dormant
12475.0,-0.7012174292688813,-0.3336351651851919,-0.1310343706480493,2,1,2,5,Silver,-0.1310343706480493,0.3927474808457786,-1.0523025715541534,0.418861113304474,0,Dormant
12476.0,-0.8834788339672532,0.9214442959084156,0.6417666434526008,3,3,3,9,Platinum,0.6417666434526008,0.696479045236162,-0.459799347734702,0.4631217478993499,0,Dormant
12477.0,-0.8499043646807111,0.2154620990432613,1.1844338362721505,3,3,3,9,Platinum,1.1844338362721505,5.497179511067209,-0.6992438228635056,0.4549714185386355,0,Dormant
12478.0,-0.9410350670298968,-0.4120776315035424,-0.1666177687659804,3,1,2,6,Gold,-0.1666177687659804,0.4043358727287484,-1.6006110967277594,0.4485991360372796,0,Dormant
12479.0,-0.9074605977433547,-0.4120776315035424,-0.1716021150548367,3,1,2,6,Gold,-0.1716021150548367,0.4164315214798588,-1.5435041195389088,0.4442284915420242,0,Dormant
12480.0,-0.8259226009046094,0.0585771664065604,0.127064926994762,3,3,3,9,Platinum,0.127064926994762,2.169188692277393,-0.7802195504634596,0.4415644566299549,0,Dormant
12481.0,-0.8499043646807111,0.6076744306350137,0.5623334605703485,3,3,3,9,Platinum,0.5623334605703485,0.9253860821208416,-0.5286545263676354,0.4545173419887803,0,Dormant
12482.0,1.8024787089561216,1.6274264927735698,1.2984698452314434,1,3,3,7,Gold,1.2984698452314434,0.7978669703345579,0.6860244097841097,0.1301307033190116,0,Dormant
12483.0,-0.8786824812120329,0.999886762226766,0.076237468280249,3,3,3,9,Platinum,0.076237468280249,0.0762461022190821,-0.4393661170263797,0.4588679914149919,0,Dormant
12484.0,-0.7923481316180673,0.2154620990432613,0.1776205371755924,3,3,3,9,Platinum,0.1776205371755924,0.8243702162203896,-0.6518904474617152,0.4394578570723451,0,Dormant
12485.0,1.577050129460767,-0.4120776315035424,-0.1555171728477704,1,1,2,4,Silver,-0.1555171728477704,0.3773977545938053,2.682412192436031,0.1238936603414392,0,Dormant
12486.0,1.1118039122043968,-0.4120776315035424,-0.141193425675041,1,1,2,4,Silver,-0.141193425675041,0.3426379276154117,1.8910726513905307,0.1840184323473453,0,Dormant
12487.0,2.5459133860152705,-0.4120776315035424,-0.1844686993064662,1,1,1,3,Bronze,-0.1844686993064662,0.4476552115517593,4.33035639131429,-0.0013075786382917,0,Dormant
12488.0,-0.9122569504985752,-0.2551926988668414,-0.1187758506228939,3,2,2,7,Gold,-0.1187758506228939,0.4654359280273558,-1.2248227818264623,0.4470893886410343,0,Dormant
12489.0,0.6513540477032468,-0.4120776315035424,-0.1835353754993895,1,1,1,3,Bronze,-0.1835353754993895,0.445390289275655,1.1078912499434377,0.2430692424295659,0,Dormant
12490.0,-0.9362387142746766,1.0783292285451165,0.3961600527329787,3,3,3,9,Platinum,0.3961600527329786,0.3673832093631353,-0.4504766142994908,0.4697713203545272,0,Dormant
12491.0,-0.773162720597186,-0.4120776315035424,-0.1749437292723967,3,1,1,5,Silver,-0.1749437292723967,0.424540707618809,-1.3150762107835068,0.4268792595663489,0,Dormant
12492.0,-0.6580502544718986,-0.2551926988668414,-0.1624256863397709,2,2,2,6,Gold,-0.1624256863397709,0.6364824975832245,-0.8835174594431783,0.4139498697923169,0,Dormant
12493.0,-0.1640259206842063,-0.3336351651851919,-0.1780018540870735,2,1,1,4,Silver,-0.1780018540870735,0.5335224600448502,-0.2461503250389726,0.3491942032065944,0,Dormant
12494.0,-0.8834788339672532,0.2154620990432613,-0.0942471697033825,3,3,2,8,Platinum,-0.0942471697033825,-0.4374187855863188,-0.7268666251812167,0.449027890371058,0,Dormant
12495.0,2.114241638045442,-0.4120776315035424,-0.1850096573457843,1,1,1,3,Bronze,-0.1850096573457843,0.4489679691439255,3.59612382745764,0.054367160792183,0,Dormant
12496.0,2.013518230185815,-0.3336351651851919,-0.2003009661761801,1,1,1,3,Bronze,-0.2003009661761801,0.6003592758724893,3.021645388513635,0.068144975183067,0,Dormant
12497.0,-0.5669195521227126,-0.2551926988668414,0.2066097252699369,2,2,3,7,Gold,0.2066097252699369,-0.8096223998075472,-0.7611627212303028,0.4051605730633618,0,Dormant
12498.0,-0.8594970701911516,-0.2551926988668414,-0.1800588641505059,3,2,1,6,Gold,-0.1800588641505059,0.7055799987618765,-1.1539858281242714,0.4397917617505975,0,Dormant
12499.0,1.7257370648725967,-0.4120776315035424,-0.1795096890270462,1,1,1,3,Bronze,-0.1795096890270462,0.4356210463840795,2.9353145199866546,0.1045225300972677,0,Dormant
12500.0,-0.8499043646807111,0.9214442959084156,0.1766659859011501,3,3,3,9,Platinum,0.1766659859011501,0.1917272554462796,-0.4423257892464144,0.4550540969600265,0,Dormant
