Customer ID,MonetaryValue,Frequency,LastInvoiceDate,Recency,is_outlier
12392.0,234.75000000000003,1,2010-04-27 14:04:00,590,False
12393.0,2399.4500000000003,6,2011-09-28 15:41:00,71,False
12394.0,1080.48,2,2011-10-07 08:08:00,63,False
12395.0,4551.27,15,2011-11-20 15:21:00,18,False
12396.0,931.43,1,2010-02-03 13:22:00,673,False
12397.0,2214.9,2,2011-11-04 09:52:00,35,False
12398.0,1435.66,1,2011-10-25 10:27:00,45,False
12399.0,1842.3,7,2011-08-12 13:15:00,118,False
12400.0,205.25,1,2010-10-21 13:45:00,413,False
12401.0,69.3,1,2011-02-09 13:50:00,302,False
12402.0,1136.9,6,2011-01-20 13:49:00,322,False
12403.0,947.36,2,2011-10-21 10:51:00,49,False
12405.0,1390.39,1,2011-07-14 08:52:00,148,False
12407.0,1507.1200000000001,5,2011-10-21 10:11:00,49,False
12408.0,3905.77,8,2011-11-07 12:27:00,32,False
12410.0,773.71,3,2011-02-04 10:39:00,308,False
12411.0,346.9,1,2010-10-26 09:25:00,409,False
12412.0,2404.93,6,2011-09-26 10:16:00,74,False
12413.0,871.45,4,2011-10-04 09:00:00,66,False
12414.0,532.41,4,2011-05-06 14:51:00,216,False
12416.0,202.56,1,2010-02-21 10:19:00,656,False
12418.0,2021.2,4,2011-08-19 11:08:00,112,False
12419.0,391.01,2,2010-11-19 10:04:00,385,False
12420.0,600.39,1,2011-10-07 08:55:00,63,False
12421.0,874.6,6,2011-11-24 09:07:00,15,False
12422.0,3639.35,12,2011-09-05 09:48:00,95,False
12423.0,2301.39,10,2011-12-09 10:10:00,0,False
12424.0,3340.03,4,2011-06-30 12:06:00,162,False
12425.0,1741.41,2,2011-09-22 17:31:00,77,False
12426.0,1201.21,2,2011-05-29 12:26:00,194,False
12427.0,949.3,3,2011-11-18 08:56:00,21,False
12430.0,216.4,1,2011-10-27 15:09:00,42,False
12432.0,4359.32,4,2011-10-28 11:43:00,42,False
12434.0,1103.43,3,2011-09-16 12:38:00,84,False
12436.0,429.01000000000005,1,2011-09-01 12:09:00,99,False
12438.0,2466.85,2,2011-11-25 13:28:00,13,False
12439.0,1158.18,2,2010-01-26 12:11:00,682,False
12440.0,739.2,2,2010-09-03 13:11:00,461,False
12441.0,311.1,1,2010-12-08 10:45:00,366,False
12442.0,144.06,1,2011-12-06 14:22:00,2,False
12443.0,365.31,1,2009-12-07 15:42:00,731,False
12444.0,4085.46,5,2011-11-18 13:23:00,20,False
12445.0,378.98,2,2011-11-17 18:43:00,21,False
12446.0,1002.3100000000001,1,2011-10-13 12:50:00,57,False
12447.0,431.49,1,2011-04-10 13:25:00,242,False
12448.0,365.45,1,2011-10-26 13:46:00,43,False
12449.0,4274.89,5,2011-11-17 13:46:00,21,False
12450.0,688.2,5,2011-07-06 14:41:00,155,False
12452.0,348.57,1,2011-11-23 08:05:00,16,False
12453.0,707.09,1,2011-07-28 14:08:00,133,False
12456.0,2581.04,3,2011-10-26 14:41:00,43,False
12457.0,2555.91,7,2011-10-04 13:13:00,65,False
12458.0,1502.49,4,2011-09-29 15:25:00,70,False
12459.0,398.36,1,2010-04-13 14:53:00,604,False
12460.0,296.65,1,2010-09-09 13:51:00,455,False
12461.0,626.88,1,2011-07-08 10:23:00,154,False
12462.0,937.59,2,2011-11-21 09:11:00,18,False
12463.0,1200.78,4,2011-10-17 13:44:00,52,False
12464.0,957.05,8,2011-11-29 13:33:00,9,False
12465.0,682.1899999999999,2,2011-11-22 16:34:00,16,False
12467.0,132.8,1,2010-10-12 15:41:00,422,False
12468.0,3238.74,5,2011-06-05 11:36:00,187,False
12469.0,3070.54,2,2010-07-05 12:40:00,522,False
12470.0,211.95,1,2010-01-19 11:01:00,689,False
12473.0,2596.23,3,2011-10-17 11:27:00,53,False
12475.0,1065.64,2,2011-10-17 10:10:00,53,False
12478.0,545.99,1,2011-12-06 09:56:00,3,False
12479.0,473.2,1,2011-11-28 13:26:00,10,False
12480.0,4834.85,7,2011-11-11 14:52:00,27,False
12485.0,708.1,1,2010-06-28 15:22:00,528,False
12486.0,917.28,1,2010-10-04 12:14:00,431,False
12487.0,285.29999999999995,1,2009-12-09 11:36:00,730,False
12488.0,1244.66,3,2011-11-30 08:50:00,9,False
12489.0,298.93,1,2011-01-07 13:13:00,335,False
12491.0,424.40000000000003,1,2011-11-01 12:18:00,38,False
12492.0,607.21,3,2011-10-07 15:15:00,62,False
12493.0,379.74,2,2011-06-27 10:17:00,165,False
12494.0,1602.8700000000001,9,2011-11-24 09:34:00,15,False
12495.0,277.4,1,2010-03-09 10:53:00,640,False
12496.0,54.09,2,2010-03-29 14:06:00,619,False
12498.0,349.70000000000005,3,2011-11-18 12:53:00,20,False
12499.0,357.72,1,2010-05-28 15:12:00,559,False
12501.0,2025.39,1,2011-01-07 12:28:00,336,False
12502.0,2995.87,5,2011-09-05 11:52:00,95,False
12503.0,896.0,1,2010-05-04 13:59:00,583,False
12504.0,689.05,4,2011-11-21 16:02:00,17,False
12505.0,787.2,1,2010-10-27 09:18:00,408,False
12506.0,73.5,1,2011-04-21 08:54:00,232,False
12507.0,1508.06,4,2011-07-28 17:09:00,133,False
12508.0,398.27,2,2011-11-13 15:37:00,25,False
12509.0,158.5,1,2011-02-28 14:45:00,283,False
12510.0,3039.03,7,2011-07-20 10:15:00,142,False
12511.0,3084.02,1,2010-10-07 10:39:00,428,False
12512.0,138.03,2,2011-10-04 14:55:00,65,False
12513.0,558.29,1,2011-08-19 10:51:00,112,False
12514.0,1597.76,2,2011-03-17 16:38:00,266,False
12515.0,278.7,1,2010-12-21 15:43:00,352,False
12516.0,2288.62,4,2011-09-23 09:13:00,77,False
12517.0,2322.84,4,2011-11-11 13:57:00,27,False
12518.0,1840.89,5,2011-12-09 10:13:00,0,False
12519.0,636.54,2,2011-10-07 09:26:00,63,False
12520.0,2346.2599999999998,5,2011-09-21 15:23:00,78,False
12521.0,545.68,1,2011-07-20 10:51:00,142,False
12522.0,156.72,2,2011-10-31 15:30:00,38,False
12525.0,883.73,3,2010-07-29 16:08:00,497,False
12526.0,1172.66,3,2011-12-09 12:09:00,0,False
12527.0,717.51,5,2011-09-19 11:55:00,81,False
12528.0,1645.48,6,2011-11-30 14:40:00,8,False
12529.0,316.48,1,2010-06-29 13:10:00,527,False
12530.0,3381.26,9,2011-10-11 12:34:00,59,False
12531.0,1771.2,2,2011-11-25 11:12:00,14,False
12532.0,313.83000000000004,1,2011-11-09 13:47:00,29,False
12533.0,1223.89,2,2010-03-22 10:56:00,627,False
12534.0,981.18,1,2011-08-01 10:26:00,130,False
12535.0,716.35,2,2011-09-09 08:48:00,91,False
12536.0,4279.71,1,2011-10-11 14:52:00,58,False
12537.0,612.94,1,2010-10-27 08:36:00,408,False
12538.0,640.45,2,2011-11-10 17:16:00,28,False
12541.0,841.18,3,2011-11-10 10:40:00,29,False
12542.0,481.88,2,2010-08-12 19:12:00,483,False
12543.0,840.25,1,2010-09-17 15:51:00,447,False
12544.0,316.7,1,2011-11-03 16:15:00,35,False
12545.0,832.39,2,2011-09-25 13:39:00,74,False
12546.0,1021.5,2,2011-10-24 12:09:00,46,False
12547.0,299.58,3,2011-05-26 12:38:00,197,False
12548.0,67.19999999999999,1,2011-06-26 15:35:00,165,False
12549.0,1570.68,5,2010-05-13 12:05:00,575,False
12550.0,824.83,1,2011-09-21 14:35:00,78,False
12551.0,168.0,1,2010-12-17 11:23:00,357,False
12552.0,317.82,1,2011-10-31 12:11:00,39,False
12553.0,4104.75,12,2011-12-01 16:38:00,7,False
12554.0,384.5,1,2010-09-17 12:29:00,448,False
12556.0,603.71,2,2011-10-20 13:06:00,49,False
12558.0,269.96,1,2011-12-02 10:41:00,7,False
12559.0,525.71,2,2011-02-02 09:49:00,310,False
12560.0,1918.01,2,2011-12-04 13:54:00,4,False
12561.0,238.85,1,2011-02-10 11:39:00,302,False
12562.0,4426.92,9,2011-12-01 17:20:00,7,False
12563.0,221.24,1,2010-10-27 09:52:00,408,False
12564.0,402.9,1,2011-03-23 14:55:00,260,False
12565.0,145.92,1,2011-02-24 10:34:00,288,False
12566.0,297.65,1,2011-09-14 14:30:00,85,False
12568.0,52.0,1,2010-03-05 09:15:00,644,False
12571.0,519.61,2,2011-10-31 10:19:00,39,False
12572.0,912.42,2,2011-12-01 09:20:00,8,False
12573.0,717.41,5,2011-04-26 15:52:00,226,False
12574.0,182.45000000000002,1,2011-01-28 09:20:00,315,False
12575.0,568.8199999999999,2,2010-09-08 13:09:00,456,False
12576.0,2062.72,8,2011-11-04 10:11:00,35,False
12577.0,1649.8,8,2011-11-04 13:24:00,34,False
12578.0,4026.4500000000003,4,2011-11-18 13:30:00,20,False
12579.0,386.42,1,2011-09-22 17:15:00,77,False
12580.0,962.9,2,2011-04-07 10:24:00,246,False
12581.0,179.71,1,2011-10-31 08:56:00,39,False
12582.0,1820.4,4,2011-04-15 08:45:00,238,False
12584.0,2254.15,9,2011-12-06 09:35:00,3,False
12585.0,1824.1,2,2011-04-19 13:39:00,233,False
12586.0,2062.67,4,2011-11-22 16:24:00,16,False
12587.0,104.0,1,2011-12-02 12:47:00,7,False
12588.0,718.78,3,2011-10-31 15:01:00,38,False
12589.0,3294.91,6,2011-11-11 10:19:00,28,False
12591.0,1128.15,3,2011-01-26 14:35:00,316,False
12592.0,1723.6399999999999,4,2011-09-08 15:04:00,91,False
12593.0,382.09999999999997,3,2011-08-23 12:43:00,108,False
12594.0,4890.110000000001,14,2011-11-02 12:20:00,37,False
12595.0,281.02,1,2010-07-23 09:10:00,504,False
12596.0,450.27,2,2011-10-19 13:02:00,50,False
12597.0,3195.22,4,2011-11-20 13:33:00,18,False
12598.0,4192.09,10,2011-11-30 12:18:00,9,False
12599.0,2026.72,13,2011-11-10 13:34:00,28,False
12601.0,573.26,6,2011-06-03 10:17:00,189,False
12602.0,153.12,1,2011-10-12 11:22:00,58,False
12603.0,613.1999999999999,1,2011-11-18 10:42:00,21,False
12604.0,236.18,2,2011-09-21 14:08:00,78,False
12605.0,1124.95,3,2010-11-28 14:18:00,375,False
12607.0,1579.51,1,2011-10-10 16:06:00,59,False
12608.0,415.79,1,2010-10-31 10:49:00,404,False
12609.0,3021.86,9,2011-09-22 16:34:00,77,False
12610.0,1747.54,4,2011-11-17 09:34:00,22,False
12611.0,1193.32,1,2011-10-18 13:12:00,51,False
12612.0,668.0400000000001,1,2011-09-26 15:35:00,73,False
12614.0,315.6,1,2011-03-07 10:22:00,277,False
12616.0,1023.1,3,2011-09-05 15:17:00,94,False
12617.0,355.53,1,2011-11-10 14:39:00,28,False
12618.0,137.31,1,2011-11-18 11:10:00,21,False
12619.0,3085.7,9,2011-11-23 14:52:00,15,False
12620.0,1303.41,3,2011-11-25 10:20:00,14,False
12622.0,162.1,1,2011-04-21 16:39:00,231,False
12623.0,3315.84,7,2011-03-08 13:50:00,275,False
12624.0,569.13,2,2011-08-25 15:04:00,105,False
12625.0,4678.88,4,2011-05-12 09:54:00,211,False
12627.0,4082.53,6,2011-11-29 12:07:00,10,False
12628.0,732.46,3,2011-12-05 13:15:00,3,False
12629.0,1198.22,2,2010-11-19 09:18:00,385,False
12630.0,1030.88,2,2011-11-30 10:48:00,9,False
12631.0,3321.57,6,2011-10-13 13:53:00,56,False
12632.0,714.88,2,2010-07-07 09:39:00,520,False
12633.0,5156.16,7,2011-10-12 11:40:00,58,False
12634.0,360.0,1,2010-06-09 15:41:00,547,False
12635.0,2624.41,4,2011-09-11 11:04:00,89,False
12638.0,681.49,2,2011-11-06 13:11:00,32,False
12639.0,1072.37,3,2011-04-15 12:48:00,238,False
12640.0,994.58,3,2011-11-16 11:52:00,23,False
12641.0,145.9,1,2011-08-16 13:26:00,114,False
12642.0,905.26,3,2011-11-14 15:03:00,24,False
12644.0,1900.49,4,2011-08-02 10:33:00,129,False
12645.0,3215.3,8,2011-11-06 12:38:00,33,False
12646.0,1346.97,2,2011-12-05 10:14:00,4,False
12648.0,1039.0,4,2011-07-08 11:55:00,154,False
12649.0,2096.65,8,2011-08-24 14:41:00,106,False
12650.0,242.44000000000003,1,2011-12-06 16:34:00,2,False
12651.0,377.75,4,2011-01-09 12:46:00,334,False
12652.0,891.03,2,2011-01-12 15:00:00,330,False
12653.0,4160.83,3,2011-07-14 10:41:00,148,False
12654.0,529.98,5,2011-11-29 10:10:00,10,False
12655.0,243.35000000000002,1,2010-10-12 09:17:00,423,False
12657.0,1427.18,4,2011-11-28 15:47:00,10,False
12658.0,632.05,1,2011-11-21 10:22:00,18,False
12659.0,73.68,1,2011-11-10 11:53:00,29,False
12660.0,227.1,1,2011-11-28 13:26:00,10,False
12661.0,162.0,1,2010-09-29 16:46:00,435,False
12663.0,185.4,2,2010-03-25 09:40:00,624,False
12665.0,259.6,3,2011-01-19 08:34:00,324,False
12666.0,1248.42,1,2010-11-10 16:40:00,393,False
12667.0,460.13,1,2011-10-12 17:00:00,57,False
12669.0,1427.73,2,2011-07-12 09:54:00,150,False
12670.0,3436.29,7,2011-11-29 15:23:00,9,False
12671.0,2622.481,1,2010-04-12 16:30:00,605,False
12672.0,407.05,2,2011-01-14 09:20:00,329,False
12673.0,1140.02,3,2011-12-04 13:55:00,4,False
12674.0,1844.6,4,2011-11-01 12:12:00,38,False
12675.0,874.5,2,2010-06-04 09:49:00,553,False
12676.0,2333.09,10,2011-11-15 12:25:00,24,False
12677.0,359.1,2,2010-06-02 14:30:00,554,False
12679.0,951.02,4,2011-10-12 12:30:00,58,False
12680.0,790.81,4,2011-12-09 12:50:00,0,False
12684.0,2073.63,6,2011-12-02 09:53:00,7,False
12685.0,2575.08,6,2011-11-11 13:46:00,27,False
12686.0,142.28,1,2010-12-03 09:51:00,371,False
12687.0,1858.91,1,2010-08-16 12:12:00,480,False
12688.0,4873.8099999999995,1,2011-08-18 08:49:00,113,False
12689.0,1139.61,2,2011-11-14 08:31:00,25,False
12690.0,335.01,1,2011-05-18 09:09:00,205,False
12691.0,1044.4,6,2011-11-11 16:49:00,27,False
12692.0,110.95,1,2010-03-12 14:02:00,636,False
12693.0,1415.02,7,2011-08-04 17:51:00,126,False
12694.0,1663.35,3,2011-09-30 13:06:00,69,False
12695.0,1371.1200000000001,7,2011-12-02 13:22:00,6,False
12696.0,731.91,2,2010-10-01 10:43:00,434,False
12697.0,757.59,3,2011-11-11 08:47:00,28,False
12698.0,285.75,1,2010-04-28 15:51:00,589,False
12699.0,566.11,1,2010-10-18 12:07:00,417,False
12700.0,4525.99,4,2011-12-02 10:47:00,7,False
12701.0,2248.41,6,2011-09-21 10:47:00,79,False
12702.0,201.0,1,2011-11-20 10:36:00,19,False
12703.0,898.53,4,2011-09-29 17:52:00,70,False
12704.0,1740.84,8,2011-12-02 13:15:00,6,False
12707.0,603.42,1,2011-02-21 08:38:00,291,False
12710.0,1023.02,3,2011-09-04 12:00:00,96,False
12711.0,1213.05,2,2010-04-07 11:59:00,611,False
12713.0,794.55,1,2011-12-09 12:16:00,0,False
12715.0,273.86,1,2011-08-25 15:22:00,105,False
12716.0,963.49,2,2011-12-06 08:55:00,3,False
12717.0,1058.91,3,2011-07-11 14:47:00,150,False
12718.0,202.25,1,2011-09-29 16:38:00,70,False
12719.0,572.95,2,2011-12-04 13:45:00,4,False
12721.0,3635.08,8,2011-11-08 12:13:00,31,False
12722.0,979.63,4,2011-09-15 14:50:00,84,False
12723.0,707.07,5,2011-12-06 10:19:00,3,False
12724.0,2083.52,7,2011-12-04 16:02:00,4,False
12725.0,2278.56,3,2010-12-03 15:45:00,370,False
12726.0,3690.6,11,2011-11-11 13:35:00,27,False
12727.0,4905.53,10,2011-11-29 11:46:00,10,False
12728.0,926.17,5,2011-09-29 15:31:00,70,False
12729.0,417.01,1,2011-08-18 11:40:00,113,False
12730.0,703.25,1,2010-07-06 12:19:00,521,False
12732.0,218.26000000000002,1,2011-06-13 11:33:00,179,False
12733.0,2424.02,4,2011-04-19 16:19:00,233,False
12734.0,603.65,3,2010-12-22 12:47:00,352,False
12735.0,689.5699999999999,2,2011-01-28 13:37:00,314,False
12736.0,144.0,1,2011-01-11 07:57:00,332,False
12738.0,274.7,1,2010-12-02 18:27:00,371,False
12739.0,2421.23,2,2011-09-01 17:45:00,98,False
12740.0,427.6,1,2011-10-07 10:44:00,63,False
12741.0,236.07,1,2010-06-24 16:24:00,532,False
12742.0,1201.52,1,2010-03-24 12:43:00,625,False
12743.0,546.43,2,2011-07-28 16:21:00,133,False
12745.0,723.85,2,2010-08-10 10:14:00,486,False
12746.0,254.55,1,2010-06-17 10:41:00,540,False
12750.0,275.88,1,2011-08-03 09:13:00,128,False
12751.0,268.27,1,2010-09-21 12:49:00,444,False
12752.0,4366.78,1,2011-09-19 13:32:00,80,False
12754.0,3010.74,3,2011-04-18 09:00:00,235,False
12756.0,112.07999999999998,1,2011-09-14 09:31:00,86,False
12757.0,4199.2,9,2011-11-24 12:30:00,15,False
12759.0,4618.74,8,2011-10-18 14:49:00,51,False
12760.0,317.8,1,2010-09-10 08:50:00,455,False
12761.0,712.95,1,2010-09-01 10:47:00,464,False
12762.0,1702.52,2,2011-12-02 10:23:00,7,False
12763.0,814.16,2,2011-07-24 14:12:00,137,False
12764.0,1693.88,1,2011-01-27 10:19:00,316,False
12765.0,1299.58,6,2010-08-24 13:51:00,471,False
12767.0,949.82,1,2010-11-29 09:38:00,375,False
12768.0,168.69000000000003,1,2010-09-15 12:08:00,450,False
12769.0,1143.6,1,2011-04-15 10:25:00,238,False
12770.0,3246.45,2,2011-05-13 09:33:00,210,False
12771.0,226.3,1,2010-08-11 11:51:00,485,False
12772.0,752.47,1,2011-10-11 09:19:00,59,False
12773.0,124.25,1,2010-05-24 17:30:00,563,False
12774.0,83.7,1,2010-06-22 10:38:00,535,False
12775.0,1551.12,7,2011-11-22 16:33:00,16,False
12776.0,27.5,1,2010-02-10 12:11:00,667,False
12777.0,519.45,1,2010-09-08 11:35:00,457,False
12778.0,1541.68,9,2011-11-20 11:30:00,19,False
12780.0,322.4,1,2010-04-20 09:40:00,598,False
12781.0,786.74,2,2011-10-07 10:37:00,63,False
12782.0,3862.2400000000002,11,2011-12-05 09:16:00,4,False
12783.0,1295.87,4,2011-12-07 15:56:00,1,False
12784.0,1552.75,2,2011-11-24 12:53:00,14,False
12785.0,904.4,3,2010-12-10 13:48:00,363,False
12786.0,668.5,1,2010-04-09 12:12:00,609,False
12787.0,799.18,4,2011-11-30 08:44:00,9,False
12788.0,384.9,4,2010-09-02 14:21:00,462,False
12789.0,225.35,3,2011-10-05 13:34:00,64,False
12790.0,546.85,2,2011-05-31 14:14:00,191,False
12791.0,834.4300000000001,5,2010-12-01 11:27:00,373,False
12792.0,715.01,2,2011-03-28 11:36:00,256,False
12793.0,849.33,3,2011-01-09 12:12:00,334,False
12794.0,860.41,2,2011-10-17 14:54:00,52,False
12795.0,318.48,1,2011-11-21 10:27:00,18,False
12796.0,351.0,1,2010-03-21 15:49:00,627,False
12797.0,694.11,2,2010-12-09 10:55:00,365,False
12799.0,219.35,1,2010-06-28 15:57:00,528,False
12800.0,500.25,2,2010-08-26 14:11:00,469,False
12801.0,871.82,1,2010-07-27 09:38:00,500,False
12802.0,2186.42,5,2011-06-06 09:36:00,186,False
12803.0,1017.81,1,2010-11-11 14:57:00,392,False
12804.0,327.02,2,2010-08-31 11:58:00,465,False
12805.0,1230.95,4,2010-11-23 12:27:00,381,False
12806.0,2558.96,2,2010-05-16 13:49:00,571,False
12807.0,250.35,1,2010-11-21 14:21:00,382,False
12808.0,850.1,5,2011-11-03 10:05:00,36,False
12809.0,1384.3400000000001,3,2011-06-15 10:51:00,177,False
12810.0,534.99,2,2010-06-23 10:53:00,534,False
12811.0,893.9,4,2011-03-23 10:55:00,261,False
12812.0,229.64000000000001,1,2011-10-26 09:54:00,44,False
12813.0,1621.8,3,2010-07-26 09:50:00,501,False
12814.0,85.92,1,2011-08-30 12:11:00,101,False
12815.0,863.46,2,2011-07-15 10:21:00,147,False
12816.0,452.20000000000005,2,2011-09-05 12:41:00,95,False
12817.0,570.98,3,2011-03-03 16:28:00,280,False
12818.0,1182.0800000000002,1,2011-03-23 12:06:00,261,False
12819.0,540.52,1,2010-09-07 15:20:00,457,False
12820.0,2689.52,11,2011-12-06 15:12:00,2,False
12821.0,220.8,2,2011-05-09 15:51:00,213,False
12822.0,948.88,2,2011-09-30 10:04:00,70,False
12824.0,397.12,1,2011-10-11 12:49:00,59,False
12825.0,518.63,2,2010-07-06 13:56:00,520,False
12826.0,2955.75,12,2011-12-07 10:25:00,2,False
12827.0,430.15000000000003,3,2011-12-04 12:17:00,5,False
12828.0,1018.71,6,2011-12-07 08:45:00,2,False
12829.0,385.3,3,2011-01-07 11:13:00,336,False
12831.0,451.11,3,2011-03-22 13:02:00,261,False
12832.0,383.03,2,2011-11-07 13:30:00,31,False
12833.0,417.38,1,2011-07-17 13:46:00,144,False
12834.0,312.38,1,2011-03-02 09:49:00,282,False
12837.0,688.41,2,2011-06-19 16:07:00,172,False
12838.0,3398.48,10,2011-11-06 12:20:00,33,False
12840.0,4041.97,7,2011-07-19 09:29:00,143,False
12842.0,1917.99,4,2011-09-30 15:33:00,69,False
12844.0,648.6,4,2011-11-10 13:31:00,28,False
12845.0,354.09,4,2011-03-17 13:34:00,266,False
12847.0,1636.8999999999999,2,2011-11-17 13:16:00,21,False
12848.0,208.0,1,2010-02-02 12:45:00,675,False
12849.0,3064.07,6,2011-11-08 13:41:00,30,False
12850.0,330.0,1,2010-09-20 12:26:00,445,False
12851.0,284.13,2,2011-09-04 12:41:00,96,False
12852.0,311.55,1,2011-02-18 08:47:00,294,False
12853.0,3907.5,11,2011-07-28 11:29:00,134,False
12854.0,2994.02,7,2011-09-22 12:15:00,78,False
12855.0,650.9399999999999,4,2010-12-02 09:37:00,372,False
12856.0,2179.93,6,2011-12-02 10:52:00,7,False
12857.0,3688.0,6,2011-05-13 10:20:00,210,False
12858.0,177.92,1,2010-11-21 12:55:00,382,False
12859.0,575.1,1,2010-09-07 12:20:00,458,False
12860.0,55.47,1,2010-01-15 15:22:00,692,False
12861.0,68.25,1,2010-03-30 11:39:00,619,False
12862.0,1008.3199999999999,2,2010-10-10 11:47:00,425,False
12863.0,2792.5499999999997,6,2011-10-18 14:15:00,51,False
12864.0,299.57,2,2011-07-24 13:03:00,137,False
12865.0,3323.47,4,2011-11-13 14:31:00,25,False
12866.0,1092.35,3,2011-03-01 14:11:00,282,False
12868.0,2247.06,8,2011-06-07 10:42:00,185,False
12869.0,337.66999999999996,1,2010-01-27 12:10:00,681,False
12870.0,1676.95,3,2010-11-29 13:42:00,374,False
12871.0,744.02,3,2011-09-16 15:07:00,83,False
12872.0,3685.4900000000002,12,2011-01-17 10:52:00,326,False
12873.0,2027.3,3,2011-03-02 14:58:00,281,False
12874.0,873.42,2,2010-11-19 15:23:00,384,False
12875.0,1356.99,5,2011-07-19 15:30:00,142,False
12876.0,3751.79,4,2011-10-13 12:26:00,57,False
12878.0,854.99,2,2011-04-17 13:07:00,235,False
12879.0,573.22,3,2011-10-26 12:24:00,44,False
12880.0,640.13,2,2010-11-23 10:50:00,381,False
12881.0,298.0,1,2011-03-09 11:44:00,275,False
12882.0,1463.04,2,2011-11-30 16:18:00,8,False
12883.0,703.47,4,2011-11-15 09:32:00,24,False
12884.0,309.05,1,2011-09-12 13:10:00,87,False
12885.0,1175.22,3,2011-10-07 13:40:00,62,False
12886.0,1378.4,2,2011-10-03 10:09:00,67,False
12887.0,222.4,1,2010-11-21 11:18:00,383,False
12888.0,354.12,2,2011-05-09 16:02:00,213,False
12889.0,385.46000000000004,4,2010-11-23 16:08:00,380,False
12890.0,717.27,2,2011-11-15 17:26:00,23,False
12891.0,840.5,11,2011-06-07 12:31:00,185,False
12892.0,263.38,1,2010-11-08 09:51:00,396,False
12893.0,188.14,1,2011-11-09 12:34:00,30,False
12894.0,157.35,1,2010-05-13 14:47:00,574,False
12895.0,372.8,2,2011-10-28 13:51:00,41,False
12897.0,514.25,4,2011-05-19 12:13:00,204,False
12898.0,310.96000000000004,2,2010-09-02 08:08:00,463,False
12899.0,366.4,1,2010-10-22 09:53:00,413,False
12900.0,340.33,1,2010-10-13 15:17:00,421,False
12902.0,138.68,1,2011-03-20 12:06:00,264,False
12903.0,833.53,1,2010-10-07 12:39:00,428,False
12904.0,509.58,2,2011-11-21 14:34:00,17,False
12905.0,1018.42,2,2010-05-12 10:05:00,576,False
12906.0,2919.81,5,2011-11-28 09:55:00,11,False
12907.0,508.91,2,2010-11-09 12:08:00,395,False
12908.0,1776.0,5,2011-06-16 15:39:00,175,False
12909.0,3103.19,8,2011-10-31 12:43:00,39,False
12911.0,1680.47,1,2010-06-06 12:13:00,551,False
12912.0,1662.3,5,2011-12-07 08:55:00,2,False
12914.0,223.98,1,2010-11-04 12:28:00,400,False
12915.0,1174.75,4,2011-07-14 11:34:00,148,False
12916.0,4654.0199999999995,7,2011-07-24 10:35:00,138,False
12917.0,4359.2,6,2011-08-03 16:42:00,127,False
12919.0,1335.19,6,2011-12-01 13:47:00,7,False
12920.0,488.09000000000003,4,2011-11-22 15:05:00,16,False
12922.0,405.38,1,2011-07-01 15:35:00,160,False
12923.0,788.62,3,2011-10-06 16:20:00,63,False
12924.0,2461.45,12,2011-09-12 13:55:00,87,False
12925.0,729.3299999999999,3,2011-12-05 11:11:00,4,False
12926.0,1548.08,4,2010-10-24 15:57:00,410,False
